score,category,display_scope,profile_id,plant_name,scientific_name,family,family_latin,page,printed_page,source,current_value,expected_or_check,reason,evidence
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000289,イヌイトモ,Potamogeton obtusifolius,ヒルムシロ科,POTAMOGETONACEAE,53,105,日本の野生植物 第1巻,Stuckenia,potamogeton,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000154,イヌガシ,Neolitsea aciculata,クスノキ科,LAURACEAE,38,,日本の野生植物 第1巻,Machilus,neolitsea,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003549,イヌセンプリ,Swertia tosaensis,アカネ科,RUBIACEAE,157,,日本の野生植物 第2巻,Schenkia,swertia,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001172,イヌノハナヒゲ,Rlyuchospora japonica,カヤツリグサ科,CYPERACEAE,136,271,日本の野生植物 第1巻,Rhynchospora,rlyuchospora,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003686,イヌホオズキ,Solanum nigrum,ナス科,SOLANACEAE,173,344,日本の野生植物 第2巻,Seopolia,solanum,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001255,イヌムギ,Bromus catharticus,イネ科,POACEAE,150;151,300,日本の野生植物 第1巻,BromIs,bromus,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001312,イネガヤ,Piptatherum kuoi,イネ科,POACEAE,156,,日本の野生植物 第1巻,Phleum,piptatherum,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001961,イブキノエンドウ,Vicia sepium,マメ科,FABACEAE,241,481,日本の野生植物 第1巻,Thermopsis,vicia,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001328,イプキソモソモ,Poa radula,イネ科,POACEAE,157,,日本の野生植物 第1巻,Phleum,poa,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001193,イヘヤヒゲクサ,Sehoenus calostachyus,カヤツリグサ科,CYPERACEAE,138,,日本の野生植物 第1巻,Schoenus,sehoenus,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000724,イボクサ,Murdannia keisak,ツユクサ科,COMMELINACEAE,103,,日本の野生植物 第1巻,Amischotolype,murdannia,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004847,イボタヒョウタンボク,Lonicera demissa,スイカズラ科,CAPRIFOLIACEAE,313,,日本の野生植物 第2巻,Linnaea,lonicera,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003695,イラブナスビ,Solanum miyakojimense,ナス科,SOLANACEAE,173,,日本の野生植物 第2巻,Seopolia,solanum,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003436,イリオモテソウ,Argostemma solanillorum,アカネ科,RUBIACEAE,145,,日本の野生植物 第2巻,Argostemmna,argostemma,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003095,イワアカザ,Chenopodium gracilispicum,ヒユ科,AMARANTHACEAE,102,,日本の野生植物 第2巻,Chenopodiastrum,chenopodium,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004152,イワイチョウ,Nephrophy llidium crista-gall,ミツガシワ科,MENYANTHACEAE,233,464,日本の野生植物 第2巻,Nephroplylidium,nephrophy,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004601,イワインチン,Chrysanthemum rupestre,キク科,ASTERACEAE,283,,日本の野生植物 第2巻,Artemisia,chrysanthemum,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004602,イワギク,Chrysanthemum zawadskii,キク科,ASTERACEAE,283,,日本の野生植物 第2巻,Artemisia,chrysanthemum,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003237,イワザクラ,Primula tosaensis,サクラソウ科,PRIMULACEAE,122,,日本の野生植物 第2巻,Lysimachia,primula,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000436,イワチドリ,Amitostigma keiskei,ラン科,ORCHIDACEAE,71,,日本の野生植物 第1巻,Amitostigmna,amitostigma,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004882,イワツクバネウツギ,Zabelia integrifolia,スイカズラ科,CAPRIFOLIACEAE,316,,日本の野生植物 第2巻,Weigela,zabelia,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003414,イワツツジ,Vaecinium praestans,ツツジ科,ERICACEAE,142,283,日本の野生植物 第2巻,Vaccinium,vaecinium,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004348,イワテヒゴタイ,Saussurea brachycephala,キク科,ASTERACEAE,257,,日本の野生植物 第2巻,Hemisteptia,saussurea,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003405,イワナンテン,Leucothoe keiskei,ツツジ科,ERICACEAE,140,,日本の野生植物 第2巻,Arctous,leucothoe,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001723,イワネコノメソウ,Clhrysosplenium echinus,ユキノシタ科,SAXIFRAGACEAE,206,,日本の野生植物 第1巻,Astilbe,clhrysosplenium,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001261,イワノガリヤス,Calamagrostis purpurea,イネ科,POACEAE,151,,日本の野生植物 第1巻,BromIs,calamagrostis,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001731,イワボタン,Chrysosplenium macrostemon,ユキノシタ科,SAXIFRAGACEAE,207,,日本の野生植物 第1巻,Astilbe,chrysosplenium,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001761,イワユキノシタ,Tanakaea radieans,ユキノシタ科,SAXIFRAGACEAE,210,,日本の野生植物 第1巻,Saxifraga,tanakaea,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001784,イワレンゲ,Orostachys malacophylla,ベンケイソウ科,CRASSULACEAE,213,,日本の野生植物 第1巻,Kalanchoe,orostachys,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000337,ウエマツソウ,Seiaphila secundilora,ホンゴウソウ科,TRIURIDACEAE,59,,日本の野生植物 第1巻,Sciaphila,seiaphila,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001290,ウキガヤ,Glyceria depauperata,イネ科,POACEAE,154,306,日本の野生植物 第1巻,Glyeeria,glyceria,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
