audit_id,insect_id,current_japanese_name,source_japanese_name,canonical_reference,pdf_file,source_pdf_sha256,ocr_sha256,source_pdf_page,source_printed_page,source_ocr_line,plant_name,plant_family,match_method,decision,reviewed_on,review_note
kamikiri-host-index-p176-l15963-species-22689,species-22689,シロオビドイカミキリ,シロオビドイカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,684,15963,オオシラビソ,マツ科,exact_japanese_name,include,2026-07-11,OCR誤読「オオシラビン」をPDF見出し「オオシラビソ」へ訂正。掲載和名も同植物欄で目視確認。
kamikiri-host-index-p176-l15963-species-22779,species-22779,ヒゲナガカミキリ,ヒゲナガカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,684,15963,オオシラビソ,マツ科,exact_japanese_name,include,2026-07-11,OCR誤読「オオシラビン」をPDF見出し「オオシラビソ」へ訂正。掲載和名も同植物欄で目視確認。
kamikiri-host-index-p176-l15963-species-22782,species-22782,シラフヒゲナガカミキリ,シラフヒゲナガカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,684,15963,オオシラビソ,マツ科,exact_japanese_name,include,2026-07-11,OCR誤読「オオシラビン」をPDF見出し「オオシラビソ」へ訂正。掲載和名も同植物欄で目視確認。
KDB175183-0009,species-23007,シラホシカミキリ 基亜種,シラホシカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,684,15963,オオシラビソ,マツ科,exact_derived_base_name,include,2026-07-11,索引画像で「シラホシカミキリ Glenea relicta relicta」を確認。種解説（冊子p.662-663）と現行同種群を照合し、名義亜種または原典で別名の近縁群から区別された当該分類群として現行IDへ帰属可能。 植物見出しOCR「オオシラビン」を画像から「オオシラビソ」に補正。
kamikiri-host-index-p176-l15963-species-23058,species-23058,ヘリグロアオカミキリ,ヘリグロアオカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,684,15963,オオシラビソ,マツ科,exact_japanese_name,include,2026-07-11,OCR誤読「オオシラビン」をPDF見出し「オオシラビソ」へ訂正。掲載和名も同植物欄で目視確認。
KDB175183-0010,1-1,ウスバカミキリ 基亜種,ウスバカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_derived_base_name,needs_review,2026-07-11,索引画像で「ウスバカミキリ Megopis sinica sinica」を確認。種解説（冊子p.340-341）と現行同種群を照合したが、種解説の名義亜種範囲は奄美・沖縄個体群を含むが、現行CSVでは2018年記載の奄美沖縄亜種 adachii が分離済み。索引レコードに産地がなく現行基亜種へ配分不能。
kamikiri-host-index-p176-l15988-species-21882,species-21882,ヒメスギカミキリ,ヒメスギカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,reviewed_source_crosswalk,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-21883,species-21883,ルリヒラタカミキリ,ルリヒラタカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-21884,species-21884,ミドリヒラタカミキリ,ミドリヒラタカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,reviewed_source_crosswalk,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-21972,species-21972,キョクトウトラカミキリ,キョクトウトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22027,species-22027,オオトラカミキリ,オオトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22201,species-22201,ヨコグロハナカミキリ,ヨコグロハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22216,species-22216,フタスジハナカミキリ,フタスジハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
KDB175183-0012,species-22251,ヨツスジハナカミキリ 基亜種,ヨツスジハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_derived_base_name,needs_review,2026-07-11,索引画像で「ヨツスジハナカミキリ Leptura ochraceofasciata ochraceofasciata」を確認。種解説（冊子p.406-407）と現行同種群を照合したが、種解説の名義亜種分布は五島列島を含むが、現行CSVでは2018年記載の五島列島亜種が分離済み。索引レコードに産地がなく現行基亜種へ配分不能。
kamikiri-host-index-p176-l15988-species-22261,species-22261,オオヨツスジハナカミキリ,オオヨツスジハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,reviewed_source_crosswalk,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22263,species-22263,クロオオハナカミキリ,クロオオハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22299,species-22299,アカハナカミキリ,アカハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,reviewed_source_crosswalk,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22304,species-22304,ブチヒゲハナカミキリ,ブチヒゲハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
KDB175183-0011,species-22454,エゾハイイロハナカミキリ 基亜種,エゾハイイロハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_derived_base_name,include,2026-07-11,索引画像で「エゾハイイロハナカミキリ Rhagium heyrovskyi heyrovskyi」を確認。種解説（冊子p.352-353）と現行同種群を照合し、名義亜種または原典で別名の近縁群から区別された当該分類群として現行IDへ帰属可能。
kamikiri-host-index-p176-l15988-species-22456,species-22456,ハイイロハナカミキリ,ハイイロハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22460,species-22460,アラメハナカミキリ,アラメハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22463,species-22463,サビカミキリ,サビカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22466,species-22466,ヒメマルクビヒラタカミキリ,ヒメマルクビヒラタカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22471,species-22471,オオクロカミキリ,オオクロカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22474,species-22474,トドマツカミキリ,トドマツカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,reviewed_source_crosswalk,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22482,species-22482,ヒゲナガモモブトカミキリ,ヒゲナガモモブトカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,reviewed_source_crosswalk,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22484,species-22484,カラフトモモブトカミキリ,カラフトモモブトカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
KDB175183-0014,species-22673,ミヤマチビコブカミキリ 基亜種,ミヤマチビコブカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_derived_base_name,include,2026-07-11,索引画像で「ミヤマチビコブカミキリ Miccolamia glabricula glabricula」を確認。種解説（冊子p.620-621）と現行同種群を照合し、名義亜種または原典で別名の近縁群から区別された当該分類群として現行IDへ帰属可能。
kamikiri-host-index-p176-l15988-species-22746,species-22746,センノカミキリ 基亜種,センノキカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_alternative_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p176-l15988-species-22779,species-22779,ヒゲナガカミキリ,ヒゲナガカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.685）で植物見出しと掲載和名を目視確認。
KDB175183-0013,species-22890,カタシロゴマフカミキリ 基亜種,カタシロゴマフカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,176,685,15988,トドマツ,マツ科,exact_derived_base_name,include,2026-07-11,索引画像で「カタシロゴマフカミキリ Mesosa hirsuta hirsuta」を確認。種解説（冊子p.520-521）と現行同種群を照合し、名義亜種または原典で別名の近縁群から区別された当該分類群として現行IDへ帰属可能。
