audit_id,audit_batch,volume,source_pdf_file,source_pdf_sha256,reviewed_on,plant_name,scientific_name,family,family_latin,genus_jp,genus_scientific,habit,height,flower_period,distribution,habitat,similar_taxa,distinguishing_features,printed_page,source,pdf_page,extraction_method,decision,remove_source_plant_name,review_note
wildplants-v1-opening-0045,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ヒメコウホネ,Nuphar subintegerrima,スイレン科,NYMPHAEACEAE,コウホネ属,Nuphar,多年生水草,,6～10月,東海地方固有,,,,49,日本の野生植物 第1巻,25,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0046,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,コウホネ,Nuphar japonica,スイレン科,NYMPHAEACEAE,コウホネ属,Nuphar,多年生水草,,6～10月,北海道南西部・本州・四国・九州,浅い池沼や小河川,,,49,日本の野生植物 第1巻,25,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0047,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,サイコクヒメコウホネ,Nuphar saikokuensis,スイレン科,NYMPHAEACEAE,コウホネ属,Nuphar,多年生水草,,6～10月,本州中部以西・四国・九州に固有,,,,49,日本の野生植物 第1巻,25,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0048,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,オグラコウホネ,Nuphar oguraensis var. oguraensis,スイレン科,NYMPHAEACEAE,コウホネ属,Nuphar,多年生水草,,7～11月,本州中部以西・九州・朝鮮半島,,,,49,日本の野生植物 第1巻,25,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0049,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ネムロコウホネ,Nuphar pumila var. pumila,スイレン科,NYMPHAEACEAE,コウホネ属,Nuphar,多年生水草,,7～8月,北海道・本州北部の高山、千島・樺太・カムチャツカ・シベリアからヨーロッパ,高山の水域,,,49,日本の野生植物 第1巻,25,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0050,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ヒツジグサ,Nymphaea tetragona var. tetragona,スイレン科,NYMPHAEACEAE,スイレン属,Nymphaea,多年生水草,,6～9月,日本を含むユーラシアの温帯～寒帯,古い池沼や湿地,,,50,日本の野生植物 第1巻,26,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0051,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,シキミ,Illicium anisatum,マツブサ科,SCHISANDRACEAE,シキミ属,Illicium,常緑小高木または低木,2～5 m、最大10 m,3～5月,本州（宮城県以南）・四国・九州・琉球・済州島,暖温帯,,,51,日本の野生植物 第1巻,26,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0052,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ヤエヤマシキミ,Illicium tashiroi,マツブサ科,SCHISANDRACEAE,シキミ属,Illicium,常緑小高木または低木,最大10 m,11～5月,石垣島・西表島・台湾,,,,51,日本の野生植物 第1巻,26,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0053,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,サネカズラ,Kadsura japonica,マツブサ科,SCHISANDRACEAE,サネカズラ属,Kadsura,常緑木本性つる植物,,8月,本州（関東地方以西）・四国・九州・琉球・済州島・台湾,,,,51,日本の野生植物 第1巻,26,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0054,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,チョウセンゴミシ,Schisandra chinensis,マツブサ科,SCHISANDRACEAE,マツブサ属,Schisandra,落葉木本性つる植物,,5～7月,北海道・本州中北部・朝鮮半島・中国・ロシア極東,温帯,,,52,日本の野生植物 第1巻,27,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0055,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,マツブサ,Schisandra repanda,マツブサ科,SCHISANDRACEAE,マツブサ属,Schisandra,落葉木本性つる植物,,5～7月,北海道南部・本州・四国・九州・朝鮮半島南部,,,,52,日本の野生植物 第1巻,27,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0056,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,フタリシズカ,Chloranthus serratus,センリョウ科,CHLORANTHACEAE,チャラン属,Chloranthus,多年草,30～60 cm,5月,南千島・北海道・本州・四国・九州・朝鮮半島・中国,林内,,,53,日本の野生植物 第1巻,27,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0057,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,キビヒトリシズカ,Chloranthus fortunei,センリョウ科,CHLORANTHACEAE,チャラン属,Chloranthus,多年草,30～50 cm,4月,岡山県・香川県・小豆島・九州北部（壱岐・対馬を含む）・朝鮮半島・中国,林内,,,53,日本の野生植物 第1巻,27,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0058,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ヒトリシズカ,Chloranthus quadrifolius,センリョウ科,CHLORANTHACEAE,チャラン属,Chloranthus,多年草,15～30 cm,4～5月,南千島・北海道・本州・四国・九州・アジア東部,林内,,,53,日本の野生植物 第1巻,27,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0059,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,センリョウ,Sarcandra glabra,センリョウ科,CHLORANTHACEAE,センリョウ属,Sarcandra,常緑低木,50～150 cm,6～7月,本州（関東地方以南）・四国・九州・琉球・アジア東部,常緑樹林下,,,53,日本の野生植物 第1巻,27,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0060,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ドクダミ,Houttuynia cordata,ドクダミ科,SAURURACEAE,ドクダミ属,Houttuynia,多年草,30～50 cm,6～7月,本州・四国・九州・琉球・中国・ヒマラヤ・東南アジア,日陰の地面,,,54,日本の野生植物 第1巻,28,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0061,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ハンゲショウ,Saururus chinensis,ドクダミ科,SAURURACEAE,ハンゲショウ属,Saururus,多年草,50～100 cm,6～8月,本州・四国・九州・琉球・アジア東部,低地の水辺や湿地,,,54,日本の野生植物 第1巻,28,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0062,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,サダソウ,Peperomia japonica,コショウ科,PIPERACEAE,サダソウ属,Peperomia,多肉質の多年草,10～30 cm,,四国南部・九州南部・琉球・台湾,海岸,,,55,日本の野生植物 第1巻,28,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0063,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,フウトウカズラ,Piper kadsura,コショウ科,PIPERACEAE,コショウ属,Piper,木本性つる植物,,4～5月,本州（関東地方以南）・四国・九州・琉球・伊豆諸島・小笠原諸島・朝鮮半島・台湾・中国南部,海岸近くの林内や林縁,,,55,日本の野生植物 第1巻,28,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0064,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ヒハツモドキ,Piper retrofractum,コショウ科,PIPERACEAE,コショウ属,Piper,木本性つる植物,,,東南アジア原産,,,,55,日本の野生植物 第1巻,28,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0065,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,コウシュンウマノスズクサ,Aristolochia zollingeriana,ウマノスズクサ科,ARISTOLOCHIACEAE,ウマノスズクサ属,Aristolochia,無毛の多年生草本性つる植物,長さ5 m以上,6～8月,宮古諸島・尖閣諸島・台湾・フィリピン・マレーシア,,,,57,日本の野生植物 第1巻,29,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0066,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ウマノスズクサ,Aristolochia debilis,ウマノスズクサ科,ARISTOLOCHIACEAE,ウマノスズクサ属,Aristolochia,無毛の多年生草本性つる植物,長さ2～3 m,6～8月,本州（関東地方以西）・四国・九州・中国,,,,57,日本の野生植物 第1巻,29,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0067,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,マルバウマノスズクサ,Aristolochia contorta,ウマノスズクサ科,ARISTOLOCHIACEAE,ウマノスズクサ属,Aristolochia,無毛の多年生草本性つる植物,長さ2～3 m,7～8月,本州日本海側（山形県から島根県）・長野県・群馬県・朝鮮半島・中国・ウスリー,,,,57,日本の野生植物 第1巻,29,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
wildplants-v1-opening-0068,volume1_text_opening_accounts,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,アリマウマノスズクサ,Aristolochia shimadae,ウマノスズクサ科,ARISTOLOCHIACEAE,ウマノスズクサ属,Aristolochia,木本性つる植物,長さ2～5 m以上,5～6月,兵庫県六甲山地・九州北部・久米島・八重山諸島・台湾,,,,57,日本の野生植物 第1巻,29,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・採集助言・不確かなOCRは除外。
