share_audit_id,source_audit_id,classification,source_species_group,source_japanese_name,source_mapped_insect_id,target_insect_ids,target_japanese_names,proposed_record_ids,excluded_target_insect_ids,plant_name,plant_family,canonical_reference,pdf_file,source_pdf_sha256,ocr_sha256,source_pdf_page,source_printed_page,source_ocr_line,decision,reviewed_on,source_review_note,shared_rationale,excluded_rationale
shared-kamikiri-derived-base-192-220-0119,kamikiri-derived-base-192-220-0119,species_level_shared,Humeromaculatus quinquefasciatus,ヨツスジトラカミキリ,species-21998,species-21998;species-22000;species-22001,ヨツスジトラカミキリ 基亜種;ヨツスジトラカミキリ 先島諸島亜種;ヨツスジトラカミキリ 奄美沖縄亜種,host-kamikiri-shared-3f60fad74be8;host-kamikiri-shared-518f4ff1f602;host-kamikiri-shared-caeddbab202b,,カンヒザクラ,バラ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,200,732-733,18965,include_shared,2026-07-11,原典画像（PDF p.200、冊子p.732-733）で「カンヒザクラ」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 段組み境界（前見出し「セイヨウミザクラ」から次見出し「カンヒザクラ」）を画像で補正。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0128,kamikiri-derived-base-192-220-0128,species_level_shared,Asaperda agapanthina,シナノクロフカミキリ,species-22569,species-22569;species-22570;species-22571;species-22572,シナノクロフカミキリ 基亜種;シナノクロフカミキリ 四国亜種;シナノクロフカミキリ 御蔵島亜種;シナノクロフカミキリ 九州亜種,host-kamikiri-shared-cceaaab21fed;host-kamikiri-shared-b12e4ac45371;host-kamikiri-shared-af7acdf2a432;host-kamikiri-shared-20817e9add92,,モモ,バラ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,201,734-735,19014,include_shared,2026-07-11,原典画像（PDF p.201、冊子p.734-735）で「モモ」欄の「シナノクロフカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が4亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0130,kamikiri-derived-base-192-220-0130,species_level_shared,Humeromaculatus quinquefasciatus,ヨツスジトラカミキリ,species-21998,species-21998;species-22000;species-22001,ヨツスジトラカミキリ 基亜種;ヨツスジトラカミキリ 先島諸島亜種;ヨツスジトラカミキリ 奄美沖縄亜種,host-kamikiri-shared-98a2a585ec32;host-kamikiri-shared-7db0871bbe12;host-kamikiri-shared-55bda8d25d12,,ソメイヨシノ,バラ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,201,734-735,19039,include_shared,2026-07-11,原典画像（PDF p.201、冊子p.734-735）で「ソメイヨシノ」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0132,kamikiri-derived-base-192-220-0132,species_level_shared,Asaperda agapanthina,シナノクロフカミキリ,species-22569,species-22569;species-22570;species-22571;species-22572,シナノクロフカミキリ 基亜種;シナノクロフカミキリ 四国亜種;シナノクロフカミキリ 御蔵島亜種;シナノクロフカミキリ 九州亜種,host-kamikiri-shared-846e5882f6e8;host-kamikiri-shared-d8393c6bfec9;host-kamikiri-shared-a26ca355e723;host-kamikiri-shared-3cf98559d330,,ソメイヨシノ,バラ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,201,734-735,19039,include_shared,2026-07-11,原典画像（PDF p.201、冊子p.734-735）で「ソメイヨシノ」欄の「シナノクロフカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が4亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0137,kamikiri-derived-base-192-220-0137,species_level_shared,Humeromaculatus muscosus,フタオビミドリトラカミキリ,species-21990,species-21990;species-21992;species-21993;species-21994;species-21995;species-21996;species-21997,フタオビミドリトラカミキリ 基亜種;フタオビミドリトラカミキリ 男女群島亜種;フタオビミドリトラカミキリ 奄美大島亜種;フタオビミドリトラカミキリ 沖縄本島亜種;フタオビミドリトラカミキリ 御蔵島亜種;フタオビミドリトラカミキリ 沖永良部島亜種;フタオビミドリトラカミキリ 徳之島亜種,host-kamikiri-shared-5796ebabbafa;host-kamikiri-shared-eb8275de4ead;host-kamikiri-shared-528e833e41d4;host-kamikiri-shared-b8669e466b46;host-kamikiri-shared-24368779cec8;host-kamikiri-shared-00417f063729;host-kamikiri-shared-a145a7c365cd,,サクラ類,バラ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,201,734-735,19058,include_shared,2026-07-11,原典画像（PDF p.201、冊子p.734-735）で「サクラ類」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0139,kamikiri-derived-base-192-220-0139,species_level_shared,Asaperda agapanthina,シナノクロフカミキリ,species-22569,species-22569;species-22570;species-22571;species-22572,シナノクロフカミキリ 基亜種;シナノクロフカミキリ 四国亜種;シナノクロフカミキリ 御蔵島亜種;シナノクロフカミキリ 九州亜種,host-kamikiri-shared-c44a802f0516;host-kamikiri-shared-502e62bf85d9;host-kamikiri-shared-f094abc77804;host-kamikiri-shared-8a310bcc11e7,,サクラ類,バラ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,201,734-735,19058,include_shared,2026-07-11,原典画像（PDF p.201、冊子p.734-735）で「サクラ類」欄の「シナノクロフカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が4亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0146,kamikiri-derived-base-192-220-0146,species_level_shared,Chlorophorus boninensis,オガサワラトラカミキリ,species-21954,species-21954;species-21955;species-21956,オガサワラトラカミキリ 基亜種;オガサワラトラカミキリ 父島亜種;オガサワラトラカミキリ 聟島亜種,host-kamikiri-shared-e729fb4ad91d;host-kamikiri-shared-310dd208fbc1;host-kamikiri-shared-ec5814c68176,,シマシャリンバイ,バラ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,201,734-735,19108,include_shared,2026-07-11,原典画像（PDF p.201、冊子p.734-735）で「シマシャリンバイ」欄の「オガサワラトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0147,kamikiri-derived-base-192-220-0147,species_level_shared,Chlorophorus kobayashii,オガサワラキイロトラカミキリ,species-21959,species-21959;species-21960;species-21961,オガサワラキイロトラカミキリ 基亜種;オガサワラキイロトラカミキリ 父島亜種;オガサワラキイロトラカミキリ 聟島亜種,host-kamikiri-shared-493595c78b62;host-kamikiri-shared-00ba7506377a;host-kamikiri-shared-1d0fe3b0a7d9,,シマシャリンバイ,バラ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,201,734-735,19108,include_shared,2026-07-11,原典画像（PDF p.201、冊子p.734-735）で「シマシャリンバイ」欄の「オガサワラキイロトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0150,kamikiri-derived-base-192-220-0150,species_level_shared,Necydalis harmandi,クロホソコバネカミキリ,species-22321,species-22321;species-22322,クロホソコバネカミキリ 基亜種;クロホソコバネカミキリ 四国九州亜種,host-kamikiri-shared-22f833ec4b21;host-kamikiri-shared-fe67f84e2bc5,,ナナカマド,バラ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,202,736-737,19154,include_shared,2026-07-11,原典画像（PDF p.202、冊子p.736-737）で「ナナカマド」欄の「クロホソコバネカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0154,kamikiri-derived-base-192-220-0154,species_level_shared,Pachyosa itoi,ベニモンゴマフカミキリ,species-22905,species-22905;species-22906,ベニモンゴマフカミキリ 基亜種;ベニモンゴマフカミキリ 奄美亜種,host-kamikiri-shared-c2f4fa237b1e;host-kamikiri-shared-5ae441b95e5f,,ソウシジュ,マメ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,202,736-737,19176,include_shared,2026-07-11,原典画像（PDF p.202、冊子p.736-737）で「ソウシジュ」欄の「ベニモンゴマフカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0157,kamikiri-derived-base-192-220-0157,species_level_shared,Humeromaculatus muscosus,フタオビミドリトラカミキリ,species-21990,species-21990;species-21992;species-21993;species-21994;species-21995;species-21996;species-21997,フタオビミドリトラカミキリ 基亜種;フタオビミドリトラカミキリ 男女群島亜種;フタオビミドリトラカミキリ 奄美大島亜種;フタオビミドリトラカミキリ 沖縄本島亜種;フタオビミドリトラカミキリ 御蔵島亜種;フタオビミドリトラカミキリ 沖永良部島亜種;フタオビミドリトラカミキリ 徳之島亜種,host-kamikiri-shared-64d89176d561;host-kamikiri-shared-8929df2191a2;host-kamikiri-shared-575280812d02;host-kamikiri-shared-194e6b24e588;host-kamikiri-shared-852f6320911d;host-kamikiri-shared-a27f6cf3da2e;host-kamikiri-shared-39d795baf1fc,,モリシマアカシア,マメ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,202,736-737,19187,include_shared,2026-07-11,原典画像（PDF p.202、冊子p.736-737）で「モリシマアカシア」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0156,kamikiri-derived-base-192-220-0156,species_level_shared,Humeromaculatus quinquefasciatus,ヨツスジトラカミキリ,species-21998,species-21998;species-22000;species-22001,ヨツスジトラカミキリ 基亜種;ヨツスジトラカミキリ 先島諸島亜種;ヨツスジトラカミキリ 奄美沖縄亜種,host-kamikiri-shared-a6dee254ae9b;host-kamikiri-shared-31a728803d50;host-kamikiri-shared-26c0080260e0,,モリシマアカシア,マメ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,202,736-737,19187,include_shared,2026-07-11,原典画像（PDF p.202、冊子p.736-737）で「モリシマアカシア」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0167,kamikiri-derived-base-192-220-0167,species_level_shared,Chlorophorus boninensis,オガサワラトラカミキリ,species-21954,species-21954;species-21955;species-21956,オガサワラトラカミキリ 基亜種;オガサワラトラカミキリ 父島亜種;オガサワラトラカミキリ 聟島亜種,host-kamikiri-shared-78ecc773dd88;host-kamikiri-shared-9b22671f06b8;host-kamikiri-shared-5488e09db8d8,,ハギ類,マメ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,203,738-739,19250,include_shared,2026-07-11,原典画像（PDF p.203、冊子p.738-739）で「ハギ類」欄の「オガサワラトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0168,kamikiri-derived-base-192-220-0168,species_level_shared,Humeromaculatus muscosus,フタオビミドリトラカミキリ,species-21990,species-21990;species-21992;species-21993;species-21994;species-21995;species-21996;species-21997,フタオビミドリトラカミキリ 基亜種;フタオビミドリトラカミキリ 男女群島亜種;フタオビミドリトラカミキリ 奄美大島亜種;フタオビミドリトラカミキリ 沖縄本島亜種;フタオビミドリトラカミキリ 御蔵島亜種;フタオビミドリトラカミキリ 沖永良部島亜種;フタオビミドリトラカミキリ 徳之島亜種,host-kamikiri-shared-42203640bf4b;host-kamikiri-shared-82f8d7e5e42f;host-kamikiri-shared-a89b71e87717;host-kamikiri-shared-ddcc4223559b;host-kamikiri-shared-51df2c80ca6d;host-kamikiri-shared-23b8aa7fe021;host-kamikiri-shared-555cb8da3f66,,ハギ類,マメ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,203,738-739,19250,include_shared,2026-07-11,原典画像（PDF p.203、冊子p.738-739）で「ハギ類」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0172,kamikiri-derived-base-192-220-0172,species_level_shared,Asaperda agapanthina,シナノクロフカミキリ,species-22569,species-22569;species-22570;species-22571;species-22572,シナノクロフカミキリ 基亜種;シナノクロフカミキリ 四国亜種;シナノクロフカミキリ 御蔵島亜種;シナノクロフカミキリ 九州亜種,host-kamikiri-shared-07b8a3de9e2f;host-kamikiri-shared-e95625afafca;host-kamikiri-shared-a076d878ba82;host-kamikiri-shared-65debbcfba85,,クロヨナ,マメ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,203,738-739,19273,include_shared,2026-07-11,原典画像（PDF p.203、冊子p.738-739）で「クロヨナ」欄の「シナノクロフカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が4亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0177,kamikiri-derived-base-192-220-0177,species_level_shared,Humeromaculatus quinquefasciatus,ヨツスジトラカミキリ,species-21998,species-21998;species-22000;species-22001,ヨツスジトラカミキリ 基亜種;ヨツスジトラカミキリ 先島諸島亜種;ヨツスジトラカミキリ 奄美沖縄亜種,host-kamikiri-shared-225fa0f3cfd9;host-kamikiri-shared-5170364fb4c2;host-kamikiri-shared-ff2f43f9174f,,クロヨナ,マメ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,203,738-739,19290,include_shared,2026-07-11,原典画像（PDF p.203、冊子p.738-739）で「クロヨナ」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0183,kamikiri-derived-base-192-220-0183,species_level_shared,Asaperda agapanthina,シナノクロフカミキリ,species-22569,species-22569;species-22570;species-22571;species-22572,シナノクロフカミキリ 基亜種;シナノクロフカミキリ 四国亜種;シナノクロフカミキリ 御蔵島亜種;シナノクロフカミキリ 九州亜種,host-kamikiri-shared-6dc1ca9595ad;host-kamikiri-shared-dddef0108e96;host-kamikiri-shared-1eb59da36491;host-kamikiri-shared-d0083539e0de,,フジ,マメ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,203,738-739,19320,include_shared,2026-07-11,原典画像（PDF p.203、冊子p.738-739）で「フジ」欄の「シナノクロフカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が4亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0190,kamikiri-derived-base-192-220-0190,species_level_shared,Humeromaculatus muscosus,フタオビミドリトラカミキリ,species-21990,species-21990;species-21992;species-21993;species-21994;species-21995;species-21996;species-21997,フタオビミドリトラカミキリ 基亜種;フタオビミドリトラカミキリ 男女群島亜種;フタオビミドリトラカミキリ 奄美大島亜種;フタオビミドリトラカミキリ 沖縄本島亜種;フタオビミドリトラカミキリ 御蔵島亜種;フタオビミドリトラカミキリ 沖永良部島亜種;フタオビミドリトラカミキリ 徳之島亜種,host-kamikiri-shared-6e5d8bd0a649;host-kamikiri-shared-ac89aa027cdd;host-kamikiri-shared-d1fd4b183245;host-kamikiri-shared-ebec6c16e1f1;host-kamikiri-shared-4c2f9413e79f;host-kamikiri-shared-bd920f8d752b;host-kamikiri-shared-1e50ab5a9951,,アカメガシワ,トウダイグサ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,204,740-741,19382,include_shared,2026-07-11,原典画像（PDF p.204、冊子p.740-741）で「アカメガシワ」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0201,kamikiri-derived-base-192-220-0201,species_level_shared,Eurypoda unicolor,コゲチャヒラタカミキリ,7-1,7-1;7-2;7-3,コゲチャヒラタカミキリ 基亜種;コゲチャヒラタカミキリ 八重山亜種;コゲチャヒラタカミキリ 奄美沖縄亜種,host-kamikiri-shared-4888f878d837;host-kamikiri-shared-8bc77c5dbe7f;host-kamikiri-shared-9629365fbd04,,ユズリハ,ユズリハ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,205,742-743,19468,include_shared,2026-07-11,原典画像（PDF p.205、冊子p.742-743）で「ユズリハ」欄の「コゲチャヒラタカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0205,kamikiri-derived-base-192-220-0205,species_level_shared,Humeromaculatus quinquefasciatus,ヨツスジトラカミキリ,species-21998,species-21998;species-22000;species-22001,ヨツスジトラカミキリ 基亜種;ヨツスジトラカミキリ 先島諸島亜種;ヨツスジトラカミキリ 奄美沖縄亜種,host-kamikiri-shared-26d4281d6289;host-kamikiri-shared-568ad9949d1d;host-kamikiri-shared-699aac9e958e,,イヨカン,ミカン科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,205,742-743,19483,include_shared,2026-07-11,原典画像（PDF p.205、冊子p.742-743）で「イヨカン」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0207,kamikiri-derived-base-192-220-0207,species_level_shared,Humeromaculatus quinquefasciatus,ヨツスジトラカミキリ,species-21998,species-21998;species-22000;species-22001,ヨツスジトラカミキリ 基亜種;ヨツスジトラカミキリ 先島諸島亜種;ヨツスジトラカミキリ 奄美沖縄亜種,host-kamikiri-shared-33305bb8be31;host-kamikiri-shared-61bb46109bcc;host-kamikiri-shared-21f6e77c01cb,,ウンシュウミカン,ミカン科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,205,742-743,19497,include_shared,2026-07-11,原典画像（PDF p.205、冊子p.742-743）で「ウンシュウミカン」欄の「ヨツスジトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0209,kamikiri-derived-base-192-220-0209,species_level_shared,Pachyosa itoi,ベニモンゴマフカミキリ,species-22905,species-22905;species-22906,ベニモンゴマフカミキリ 基亜種;ベニモンゴマフカミキリ 奄美亜種,host-kamikiri-shared-1775276ca0f9;host-kamikiri-shared-174ffd0617e1,,ミカン類,ミカン科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,205,742-743,19501,include_shared,2026-07-11,原典画像（PDF p.205、冊子p.742-743）で「ミカン類」欄の「ベニモンゴマフカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0219,kamikiri-derived-base-192-220-0219,species_level_shared,Asaperda agapanthina,シナノクロフカミキリ,species-22569,species-22569;species-22570;species-22571;species-22572,シナノクロフカミキリ 基亜種;シナノクロフカミキリ 四国亜種;シナノクロフカミキリ 御蔵島亜種;シナノクロフカミキリ 九州亜種,host-kamikiri-shared-626290284ef6;host-kamikiri-shared-05581e6d9c44;host-kamikiri-shared-3fc6d89368c6;host-kamikiri-shared-6295925cf974,,ツタウルシ,ウルシ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,206,744-745,19627,include_shared,2026-07-11,原典画像（PDF p.206、冊子p.744-745）で「ツタウルシ」欄の「シナノクロフカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が4亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0232,kamikiri-derived-base-192-220-0232,species_level_shared,Schwarzerium quadricollis,アオカミキリ,species-21880,species-21880;species-21881,アオカミキリ 基亜種;アオカミキリ 九州亜種,host-kamikiri-shared-e1d46a21d94a;host-kamikiri-shared-371150b108c5,,イタヤカエデ,ムクロジ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,207,746-747,19717,include_shared,2026-07-11,原典画像（PDF p.207、冊子p.746-747）で「イタヤカエデ」欄の「アオカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 段組み境界（前見出し「コミネカエデ」から次見出し「イタヤカエデ」）を画像で補正。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
