record_id,insect_id,japanese_name,note_type,reference_before,content_sha256,pdf_page,printed_page,review_decision,action_audit_id,source_scope,application_targets,excluded_targets,scope_decision_reason
note-200342,species-0124,イッシキヒラタモグリガ,出現時期,日本産蛾類標準図鑑3,bc3e874c55e6d8b6a14b7e3f4a6682b42737ba71f69d8b5202b6593531d1864d,15,97,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0124,,修正対象ではないため、既存の適用範囲を変更しない。
note-200339,species-0125,シロヒラタモグリガ,出現時期,日本産蛾類標準図鑑3,2f606671ec2eb754c9b4d76d8e88b5961311573d0715499cc97fc24764fe2ee1,15,96,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0125,,修正対象ではないため、既存の適用範囲を変更しない。
note-200340,species-0126,ミノドヒラタモグリガ,出現時期,日本産蛾類標準図鑑3,9550f7ad54e2b8ac94b1ea4a4896d404bbd0291e8d14dba04d583d68701f3cda,15,96,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0126,,修正対象ではないため、既存の適用範囲を変更しない。
note-200341,species-0127,ツマキヒラタモグリガ,出現時期,日本産蛾類標準図鑑3,3a6852ad672a6fbab217a41066e375b0170e468f572cf331b63eb60172c9a4a3,15,96,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0127,,修正対象ではないため、既存の適用範囲を変更しない。
note-200343,species-0129,ヒメヒラタモグリガ,出現時期,日本産蛾類標準図鑑3,226bc9f6896a760d4e4d5910288d6ecd6aba987e6cbfc0a390fea095416cc70c,,,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0129,,修正対象ではないため、既存の適用範囲を変更しない。
note-200344,species-0130,ツマスジヒラタモグリガ,出現時期,日本産蛾類標準図鑑3,e610f3af850fd30fb8bc6e7540682f40293dab310be36e4ee57f3ea935f6979a,15,97,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0130,,修正対象ではないため、既存の適用範囲を変更しない。
note-200345,species-0132,ムラサキツヤコガ,出現時期,日本産蛾類標準図鑑3,bae0a9c954f52c2ccf45dc25b86581c4c55dd29d10fe50e1919a4c3a88e71816,16,98,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0132,,修正対象ではないため、既存の適用範囲を変更しない。
note-200346,species-0133,クリチビツヤコガ,出現時期,日本産蛾類標準図鑑3,81eebe692815a7b9864f94ad5c832d3f55c7d33edb15714adc66a0a6b35699f7,,,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0133,,修正対象ではないため、既存の適用範囲を変更しない。
note-200347,species-0133,クリチビツヤコガ,生態情報,日本産蛾類標準図鑑3,509d960d76ac3a6098eb603c36f7ea7dd35d6a1ccbc9b46d20fe9b9d265749ee,,,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0133,,修正対象ではないため、既存の適用範囲を変更しない。
note-200348,species-0135,ヤマモモツヤコガ,出現時期,日本産蛾類標準図鑑3,c3db755435178eb928fd49b679ba31ddf1783c55a80e79a503bb7875799cd5d8,16,98,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0135,,修正対象ではないため、既存の適用範囲を変更しない。
note-200349,species-0135,ヤマモモツヤコガ,生態情報,日本産蛾類標準図鑑3,de9b49898fcbe881f75fa89d555a92dff90bda16e41e472622dc05c9ca5542c7,16,98,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0135,,修正対象ではないため、既存の適用範囲を変更しない。
note-200350,species-0136,アシオビツヤコガ,出現時期,日本産蛾類標準図鑑3,e4cb7cc7b7d7eef471c75040ce6ce7a6def9fdebefb670e9ef557ed662702261,,,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0136,,修正対象ではないため、既存の適用範囲を変更しない。
note-200351,species-0137,ウストビツヤコガ,出現時期,日本産蛾類標準図鑑3,c75c62c8bbe8caf18c65027834906a04cf5169a5acdba7ecd2c29384f8a29177,17,100,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0137,,修正対象ではないため、既存の適用範囲を変更しない。
note-200352,species-0138,ミヤマツヤコガ,出現時期,日本産蛾類標準図鑑3,aac3deeec256eb5756b4bfb05edde30d9ca6d058109b69de2951db02a43297a1,17,100,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0138,,修正対象ではないため、既存の適用範囲を変更しない。
note-200353,species-0139,トビイロツヤコガ,出現時期,日本産蛾類標準図鑑3,6311aee4d4abf39227c304480bba900a40f113a3bb6a378df190d3f85da95def,17,100,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0139,,修正対象ではないため、既存の適用範囲を変更しない。
note-200354,species-0139,トビイロツヤコガ,生態情報,日本産蛾類標準図鑑3,5d22198d7706f6e5d1524a8a7e69f9ff3e4add522894b3a94a3ad38fe412ccb4,17,100,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0139,,修正対象ではないため、既存の適用範囲を変更しない。
note-200355,species-0140,カツラギツヤコガ,出現時期,日本産蛾類標準図鑑3,b7614df0e869600f1e07c32d35aaa4aeb3a00dc84256d90ec1051ca518e7cebd,17,100,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0140,,修正対象ではないため、既存の適用範囲を変更しない。
note-200356,species-0141,ブドウツヤコガ,出現時期,日本産蛾類標準図鑑3,b0527b2894440010d98701e16d8f2212d07cd7373c5e9546c1071c5c7f46c44e,17,100,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0141,,修正対象ではないため、既存の適用範囲を変更しない。
note-200358,species-0142,チビブドウツヤコガ,出現時期,日本産蛾類標準図鑑3,43c7adfc44be10fb69f291354d5ac3def319c06929f5b1c1c3c64f2c45d1482e,17,100,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0142,,修正対象ではないため、既存の適用範囲を変更しない。
note-200360,species-0144,ミズキツヤコガ,出現時期,日本産蛾類標準図鑑3,3a6852ad672a6fbab217a41066e375b0170e468f572cf331b63eb60172c9a4a3,17,101,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0144,,修正対象ではないため、既存の適用範囲を変更しない。
note-200361,species-0145,キンモンツヤコガ,出現時期,日本産蛾類標準図鑑3,4ed791341cd922618eadbb435032212d1fa855801c70a1a1fcf08ffdd9738fab,17,100,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0145,,修正対象ではないため、既存の適用範囲を変更しない。
note-200362,species-0146,ムラサキミズキツヤコガ,出現時期,日本産蛾類標準図鑑3,0bba2d5c200f62af6ec7d6a1d703ced32dcfcfb870e3f8cfc737894cae188451,17,101,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0146,,修正対象ではないため、既存の適用範囲を変更しない。
note-200364,species-0152,イスノキツヤコガ,出現時期,日本産蛾類標準図鑑3,ded3cf79d42b421485e5a30e62cb390c4335995e5b45b955c82b71dd486b7245,18,102,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0152,,修正対象ではないため、既存の適用範囲を変更しない。
note-200365,species-0152,イスノキツヤコガ,生態情報,日本産蛾類標準図鑑3,e8be1fbeb69de9b7459dc6df0f74b1e486220a976d5c5b880df26e1cb035c75c,18,102,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0152,,修正対象ではないため、既存の適用範囲を変更しない。
note-200363,species-0153,オオカメノキツヤコガ,出現時期,日本産蛾類標準図鑑3,c8cd4d6f4749fc2f46cd4238acb2e4bec7388217a492739af335510a18fafb7c,,,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0153,,修正対象ではないため、既存の適用範囲を変更しない。
note-200366,species-0154,サカキツヤコガ,出現時期,日本産蛾類標準図鑑3,4688a083d04e934cd9b61341e5700fe83574913f8b112ed0406c4927dc322d71,18,102,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0154,,修正対象ではないため、既存の適用範囲を変更しない。
note-200367,species-0155,ムカゴトラノオツヤコガ,出現時期,日本産蛾類標準図鑑3,74397d1e06ca355c9ef484a6507ecf9101bf121b369dbbe0864d2afc156873b0,18,102,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0155,,修正対象ではないため、既存の適用範囲を変更しない。
note-200368,species-0156,ゴマフヒメウスキヒゲナガ,出現時期,日本産蛾類標準図鑑3,edce3717c26eb46569e7577711b258497207dfaa91d9d7df8777067faecd2485,18,103,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0156,,修正対象ではないため、既存の適用範囲を変更しない。
note-200369,species-0157,アトボシウスキヒゲナガ,出現時期,日本産蛾類標準図鑑3,bae0a9c954f52c2ccf45dc25b86581c4c55dd29d10fe50e1919a4c3a88e71816,18,103,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0157,,修正対象ではないため、既存の適用範囲を変更しない。
note-200370,species-0158,ウスキヒゲナガ,出現時期,日本産蛾類標準図鑑3,740d83dde0f8cd1416e409a43289e9d5d0398952bfd869402cad3c8db239b642,18,103,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0158,,修正対象ではないため、既存の適用範囲を変更しない。
note-000001,species-0231,スジモンオオヒロズコガ,生態情報,日本産蛾類標準図鑑3,4d0f0ab27a5a30fc2d5d44641feeb52629db58f1b81de603bcfc8ca7f373a729,26,118,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0231,,修正対象ではないため、既存の適用範囲を変更しない。
note-999234,species-1150,ヒロバミツボシキバガ,出現時期,日本産蛾類標準図鑑3,a20d10526d8e65eeed371e98ecf071d4c9ca8e980ef61782913920e86bd48a16,93,252,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1150,,修正対象ではないため、既存の適用範囲を変更しない。
note-999235,species-1151,ミツボシキバガ,出現時期,日本産蛾類標準図鑑3,a20d10526d8e65eeed371e98ecf071d4c9ca8e980ef61782913920e86bd48a16,93,252,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1151,,修正対象ではないため、既存の適用範囲を変更しない。
note-999236,species-1154,クロボシミツボシキバガ,出現時期,日本産蛾類標準図鑑3,5f388d5fc0f2cefcd63cd756723830fece492358054cb2cd018573f2e024895d,93,252,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1154,,修正対象ではないため、既存の適用範囲を変更しない。
note-999237,species-1158,ネズミエグリキバガ,出現時期,日本産蛾類標準図鑑3,a8097ffba8fab679d7e78c4e1b8b8b9e8fa3154cd10b974ca1289e4ab92c618a,93,253,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1158,,修正対象ではないため、既存の適用範囲を変更しない。
note-999238,species-1157,オオエグリキバガ,出現時期,日本産蛾類標準図鑑3,57d81801f4d9555a0db5c09ae0644be97c8001fc85fbd6bd85d82f43084fc4cc,93,253,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1157,,修正対象ではないため、既存の適用範囲を変更しない。
note-999239,species-1159,ベニモンマイコモドキ,出現時期,日本産蛾類標準図鑑3,79bb87638d835b531e2d40c1bb49b88dadae23ac62062d02f8610fbc35592e75,94,254,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1159,,修正対象ではないため、既存の適用範囲を変更しない。
note-999240,species-1160,ギンモンマイコモドキ,出現時期,日本産蛾類標準図鑑3,a6ac836dd771b262fdf86aad751cc2a4975cc3161f746730b30b44dadc8399f9,94,254,update_note,SMG3-NOTE-0001,species_level_account_without_subspecies_designation,species-1160,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999241,species-1162,ヒメクロボシトガリホソガ,出現時期,日本産蛾類標準図鑑3,1cfd1c492706d4b75313e7ecccce17c8570188aac2f9f9c0f11910ee4e9a0b89,94,254,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1162,,修正対象ではないため、既存の適用範囲を変更しない。
note-999242,species-1163,ガマトガリホソガ,出現時期,日本産蛾類標準図鑑3,d75d2581d86c937a8f53692cd3f41fc1e34d5b33a8fdf28400bda3a3e338cdad,94,254,delete_note,SMG3-NOTE-0002,non_biological_field_spill_not_applicable,species-1163,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999243,species-1164,ベニモントガリホソガ,出現時期,日本産蛾類標準図鑑3,6a9948b83c652ad009d4e4ec832c358dbb80827e53f08ceff7eeaba20bfe2794,94,255,update_note,SMG3-NOTE-0003,species_level_account_without_subspecies_designation,species-1164,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999244,species-1165,ツマキトガリホソガ,出現時期,日本産蛾類標準図鑑3,1c888122fa49e131545eaa990ee9544c1dfce5bfbc333bfd5def3ea8b4c86657,94,255,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1165,,修正対象ではないため、既存の適用範囲を変更しない。
note-999245,species-1166,オオツマキトガリホソガ,出現時期,日本産蛾類標準図鑑3,836e3fb94e4d1cd0fa20cce0d759395e1d5bdb730dfb21279c0f6b4efcaf3b46,94,255,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1166,,修正対象ではないため、既存の適用範囲を変更しない。
