audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,corrected_plant_name,scientific_name,corrected_scientific_name,family,corrected_family,family_latin,corrected_family_latin,genus_jp,corrected_genus_jp,genus_scientific,corrected_genus_scientific,pdf_page,printed_page,reviewed_on,review_note
wildplants-name-integrity-0064,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミズギク,,Iaula ciliaris,Inula ciliaris,,,,,,,,,289,576,2026-07-12,和名を機械照合し、現行学名とYList学名の1文字差を候補化。原PDF高解像度見出し画像で訂正後学名を目視確認。
wildplants-name-integrity-0065,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,キダチニンドウ,,Lonicera hypoglauea,Lonicera hypoglauca,,,,,,,,,313,624,2026-07-12,和名を機械照合し、現行学名とYList学名の1文字差を候補化。原PDF高解像度見出し画像で訂正後学名を目視確認。
wildplants-name-integrity-0066,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ニシキウツギ,,Weiela decora,Weigela decora,,,,,,,,,316,630,2026-07-12,和名を機械照合し、現行学名とYList学名の1文字差を候補化。原PDF高解像度見出し画像で訂正後学名を目視確認。
wildplants-name-integrity-0067,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,マルバケヅメクサ,,Portulaea psammotropha,Portulaca psammotropha,,,,,,,,,107,212,2026-07-12,原PDF高解像度見出し画像で対象種名「マルバケヅメクサ」と学名「Portulaca psammotropha」を目視確認し、属名のOCR誤読を訂正。
wildplants-name-integrity-0068,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オオイヌノフグリ,,Veronica persica,,,,,,ウンラン属,クワガタソウ属,Linaria,Veronica,190,378,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0069,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヘラオオバコ,,Plantago lanceolata,,,,,,ウンラン属,オオバコ属,Linaria,Plantago,188,374,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0070,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シラタマノキ,,Gaultheria pyroloides,,,,,,ウラシマツツジ属,シラタマノキ属,Arctous,Gaultheria,140,278,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0071,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒメキランソウ,,Ajuga pygmaea,,,,,,ハマクサギ属,キランソウ属,Premna,Ajuga,199,397,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0072,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒキヨモギ,,Siphonostegia chinensis,,,,,,コシオガマ属,ヒキヨモギ属,Phtheirospermum,Siphonostegia,221,441,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0073,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オオウサギギク,,Arnica sachalinensis,,,,,,メナモミ属,ウサギギク属,Sigesbeekia,Arnica,293,585,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0074,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,アワダン,,Melicope triphylla,,,,,,ハナシンボウギ属,アワダン属,Glyeosmis,Melicope,56,111,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0075,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヤンバルミチヤナギ,,Polygouum plebeium,Polygonum plebeium,,,,,イヌタデ属,ミチヤナギ属,Persicaria,Polygonum,88,175,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0076,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,クロキ,,Symploeos kuroki,Symplocos kuroki,,,,,,,Syuplocos,Symplocos,126,250,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0077,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,トキワバイカツツジ,,Rhododendron uwaense,,,,,,ツガザクラ属,ツツジ属,Phyllodoce,Rhododendron,138,275,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0078,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,キジョラン,,Marsdenia tomentosa,,,,,,シタキソウ属,キジョラン属,Jasminanthes,Marsdenia,161,320,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0079,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ナガサキオトギリ,,Hypericum kiusianu,Hypericum kiusianum var. kiusianum,,,,,,,,,37,73,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0080,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,クルマバアカネ,,Rubia cordifolia,Rubia cordifolia var. lancifolia,,,,,,,,,152,303,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0081,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヤクシマアジサイ,,Hortensia kawagoeana,Hortensia kawagoeana var. grosseserrata,,,,,,,,,112,222,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0082,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハマベンケイソウ,,Mertensia maritima,Mertensia maritima subsp. asiatica,,,,,ムラサキ属,ハマベンケイソウ属,Lithospermum,Mertensia,177,353,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0083,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,スベリヒユ,,Portulaea oleracea,Portulaca oleracea,,,,,,,,,107,212,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0084,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,エゾムグラ,,Galium manshurieum,Galium manshuricum,,,,,,,,,147,293,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0085,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒナシャジン,,Adenophora maximowieziana,Adenophora maximowicziana,,,,,,,,,230,459,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0086,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒダカトウヒレン,,Saussurea kudoana,,,,,,キツネアザミ属,トウヒレン属,Hemisteptia,Saussurea,256,511,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0087,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヤハズトウヒレン,,Saussurea sagitta,,,,,,キツネアザミ属,トウヒレン属,Hemisteptia,Saussurea,257,512,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0088,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,キダチハマグルマ,,Melanthera bilora,Melanthera biflora,,,,,タカサブロウ属,キダチハマグルマ属,Eclipta,Melanthera,291,580,2026-07-12,対象種欄全体を原PDF画像で目視確認し、種見出しの学名・属見出しを原本どおり訂正。
wildplants-name-integrity-0089,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,タイサンボク,,Magnolia grandilora,Magnolia grandiflora,,,,,,モクレン属,,,34,66,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0090,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,スナヅル,,Cassytha fliformnis,Cassytha filiformis var. filiformis,,,,,,,,,35,69,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0091,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,クワズイモ,,,,,,,,ヒメカイウ属,クワズイモ属,Calla,Alocasia,39,77,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0092,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヒルムシロ,,Potamogeton distinetus,Potamogeton distinctus,,,,,リュウノヒゲモ属,ヒルムシロ属,Stuckenia,Potamogeton,53,105,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0093,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,カエデドコロ,,Dioscorea quinguelobata,Dioscorea quinquelobata,,,,,,,,,59,116,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0094,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,タチドコロ,,Dioseorea gracillima,Dioscorea gracillima,,,,,,,,,59,116,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0095,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヤマノイモ,,Dioseorea japonica,Dioscorea japonica,,,,,,,,,59,116,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0096,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ササユリ,,Lilium japonieum,Lilium japonicum var. japonicum,,,,,,,,,67,132,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0097,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,テッポウユリ,,Lilium longilorum,Lilium longiflorum,,,,,,,,,67,132,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0098,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヤマユリ,,Liium auratum,Lilium auratum var. auratum,,,,,,,,,67,132,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0099,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヤマホトトギス,,Tricyrtis maeropoda,Tricyrtis macropoda,,,,,,,Twricyatis,Tricyrtis,68,134,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0100,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ハクサンチドリ,,Daetylorhiza aristata,Dactylorhiza aristata,,,,,ツチアケビ属,ハクサンチドリ属,Cyrtosia,Dactylorhiza,76,150,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
