audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,audit_category,current_value,reference_value,decision,verified_value,pdf_page,printed_page,reviewed_on,verification_method,review_note
wildplants-taxonomy-followup-0050,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,シラゲガヤ,scientific_name_not_supported_by_ocr_page,Holcus lanatus,Scientific name should be exact or close to cached OCR text,keep_source,Holcus lanatus,154,307,2026-07-12,original_pdf_visual_review,原PDF p154（冊子p307）の種見出し「シラゲガヤ Holcus lanatus」を目視確認。現行の学名を支持する。
wildplants-taxonomy-followup-0051,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ネズミムギ,possible_ocr_latin_typo_against_ylist,Lolium multiforum,Lolium multiflorum,correct_ocr,Lolium multiflorum,155,308,2026-07-12,original_pdf_visual_review,PDF p.155（冊子p.308、左頁）の種見出しを原画像で目視し「Lolium multiflorum」と確認。現行scientific_nameはOCR文字誤り。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0052,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,クサヨシ,possible_ocr_latin_typo_against_ylist,Phalaris arundinaeen,Phalaris arundinacea,correct_ocr,Phalaris arundinacea,156,310,2026-07-12,original_pdf_visual_review,PDF p.156（冊子p.310、左頁）の種見出しを原画像で目視し「Phalaris arundinacea」と確認。現行scientific_nameはOCR文字誤り。 genus欄も同じ属見出しに合わせる必要がある。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0053,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ツクシスズメノカタビラ,plant_name_not_supported_by_ocr_page,ツクシスズメノカタビラ,Plant name or known OCR-correction variant should appear on the cited page,keep_source,ツクシスズメノカタビラ,157,312,2026-07-12,original_pdf_visual_review,原PDF p157（冊子p312）の種見出し「ツクシスズメノカタビラ Poa crassinervis」を目視確認。現行の和名を支持する。
wildplants-taxonomy-followup-0054,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ムカゴツツリ,plant_name_not_supported_by_ocr_page,ムカゴツツリ,Plant name or known OCR-correction variant should appear on the cited page,correct_ocr,ムカゴツヅリ,157,312,2026-07-12,original_pdf_visual_review,原PDF p157（冊子p312）の種見出しは「ムカゴツヅリ Poa tuberifera」。現行の「ムカゴツツリ」は濁点欠落であり、和名と空欄の分類情報を訂正・補完する。
wildplants-taxonomy-followup-0055,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ギョウギシバ,possible_ocr_latin_typo_against_ylist,Cynodon daetylon,Cynodon dactylon var. dactylon,correct_ocr,Cynodon dactylon,160,319,2026-07-12,original_pdf_visual_review,PDF p.160（冊子p.319、右頁）の種見出しを原画像で目視し「Cynodon dactylon」と確認。現行scientific_nameはOCR文字誤り。 genus欄も同じ属見出しに合わせる必要がある。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0056,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,トダシバ,scientific_name_not_supported_by_ocr_page,Arundinella hirta,Scientific name should be exact or close to cached OCR text,keep_source,Arundinella hirta,164,327,2026-07-12,original_pdf_visual_review,原PDF p164（冊子p327）の種見出し「トダシバ Arundinella hirta」を目視確認。現行の学名を支持する。
wildplants-taxonomy-followup-0057,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,チガヤ,possible_ocr_latin_typo_against_ylist,Imperata cylindriea,Imperata cylindrica var. koenigii,correct_ocr,Imperata cylindrica var. koenigii,168,335,2026-07-12,original_pdf_visual_review,PDF p.168（冊子p.335、右頁）の種見出しを原画像で目視し「Imperata cylindrica var. koenigii」と確認。現行scientific_nameはOCR文字誤り。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0058,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ササガヤ,possible_ocr_latin_typo_against_ylist,Leptatherum japonieum,Leptatherum japonicum var. japonicum,correct_ocr,Leptatherum japonicum var. japonicum,169,337,2026-07-12,original_pdf_visual_review,PDF p.169（冊子p.337、右頁）の種見出しを原画像で目視し「Leptatherum japonicum var. japonicum」と確認。現行scientific_nameはOCR文字誤り。 genus欄も同じ属見出しに合わせる必要がある。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0059,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,オギ,possible_ocr_latin_typo_against_ylist,Miseanthus saechariflorus,Miscanthus sacchariflorus,correct_ocr,Miscanthus sacchariflorus,170,338,2026-07-12,original_pdf_visual_review,PDF p.170（冊子p.338、左頁）の種見出しを原画像で目視し「Miscanthus sacchariflorus」と確認。現行scientific_nameはOCR文字誤り。 genus欄も同じ属見出しに合わせる必要がある。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0060,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ススキ,possible_ocr_latin_typo_against_ylist,Miseanthus sinensis,Miscanthus sinensis,correct_ocr,Miscanthus sinensis,170,338,2026-07-12,original_pdf_visual_review,PDF p.170（冊子p.338、左頁）の種見出しを原画像で目視し「Miscanthus sinensis」と確認。現行scientific_nameはOCR文字誤り。 genus欄も同じ属見出しに合わせる必要がある。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0061,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,オオクサキビ,possible_ocr_latin_typo_against_ylist,Panicum dichotomillorum,Panicum dichotomiflorum,correct_ocr,Panicum dichotomiflorum,171,340,2026-07-12,original_pdf_visual_review,PDF p.171（冊子p.340、左頁）の種見出しを原画像で目視し「Panicum dichotomiflorum」と確認。現行scientific_nameはOCR文字誤り。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0062,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,チカラシバ,possible_ocr_latin_typo_against_ylist,Pennisetum alopeeuroides,Pennisetum alopecuroides,correct_ocr,Pennisetum alopecuroides,171,341,2026-07-12,original_pdf_visual_review,PDF p.171（冊子p.341、右頁）の種見出しを原画像で目視し「Pennisetum alopecuroides」と確認。現行scientific_nameはOCR文字誤り。 genus欄も同じ属見出しに合わせる必要がある。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0063,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,コツブキンエノコロ,plant_name_not_supported_by_ocr_page,コツブキンエノコロ,Plant name or known OCR-correction variant should appear on the cited page,keep_source,コツブキンエノコロ,173,344,2026-07-12,original_pdf_visual_review,原PDF p173（冊子p344）の種見出し「コツブキンエノコロ Setaria pallidefusca」を目視確認。和名は正しく、空欄の学名・科・属を補う。
wildplants-taxonomy-followup-0064,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ツクシキケマン,possible_ocr_latin_typo_against_ylist,Corydalis heteroearpa,Corydalis heterocarpa var. japonica,correct_ocr,Corydalis heterocarpa var. heterocarpa,177,352,2026-07-12,original_pdf_visual_review,PDF p.177（冊子p.352、左頁）の種見出しを原画像で目視し「Corydalis heterocarpa var. heterocarpa」と確認。現行scientific_nameはOCR文字誤り。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0065,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,イソヤマアオキ,possible_ocr_latin_typo_against_ylist,Coceulus laurifolius,Cocculus laurifolius,correct_ocr,Cocculus laurifolius,179,356,2026-07-12,original_pdf_visual_review,PDF p.179（冊子p.356、左頁）の種見出しを原画像で目視し「Cocculus laurifolius」と確認。現行scientific_nameはOCR文字誤り。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0066,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヒイラギナンテン,possible_ocr_latin_typo_against_ylist,Berberis japoniea,Berberis japonica,correct_ocr,Berberis japonica,180,359,2026-07-12,original_pdf_visual_review,PDF p.180（冊子p.359、右頁）の種見出しを原画像で目視し「Berberis japonica」と確認。現行scientific_nameはOCR文字誤り。 genus欄も同じ属見出しに合わせる必要がある。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0067,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヘビノボラズ,possible_ocr_latin_typo_against_ylist,Berberis sieboldi,Berberis sieboldii,correct_ocr,Berberis sieboldii,180,359,2026-07-12,original_pdf_visual_review,PDF p.180（冊子p.359、右頁）の種見出しを原画像で目視し「Berberis sieboldii」と確認。現行scientific_nameはOCR文字誤り。 genus欄も同じ属見出しに合わせる必要がある。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0068,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,コウライブシ,plant_name_not_supported_by_ocr_page,コウライブシ,Plant name or known OCR-correction variant should appear on the cited page,keep_source,コウライブシ,184,367,2026-07-12,original_pdf_visual_review,原PDF p184（冊子p367）の種見出し「コウライブシ〔ミツバトリカブト〕 Aconitum jaluense subsp. jaluense」を目視確認。現行の和名・学名を支持する。
wildplants-taxonomy-followup-0069,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,セイヤブシ,plant_name_not_supported_by_ocr_page,セイヤブシ,Plant name or known OCR-correction variant should appear on the cited page,keep_source,セイヤブシ,184,367,2026-07-12,original_pdf_visual_review,原PDF p184（冊子p367）の種見出し「セイヤブシ Aconitum ito-seiyanum」を目視確認。和名は正しく、空欄の学名・科・属を補う。
wildplants-taxonomy-followup-0070,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,センニンソウ,possible_ocr_latin_typo_against_ylist,Clematis ternillora,Clematis terniflora,correct_ocr,Clematis terniflora,190,378,2026-07-12,original_pdf_visual_review,PDF p.190（冊子p.378、左頁）の種見出しを原画像で目視し「Clematis terniflora」と確認。現行scientific_nameはOCR文字誤り。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0071,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヒメキンポウゲ,plant_name_not_supported_by_ocr_page,ヒメキンポウゲ,Plant name or known OCR-correction variant should appear on the cited page,keep_source,ヒメキンポウゲ,192,382,2026-07-12,original_pdf_visual_review,原PDF p192（冊子p382）の種見出し「ヒメキンポウゲ〔ツルヒキノカサ〕 Halerpestes kawakamii」を目視確認。現行の和名を支持する。
wildplants-taxonomy-followup-0072,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,イトキンポウゲ,plant_name_not_supported_by_ocr_page,イトキンポウゲ,Plant name or known OCR-correction variant should appear on the cited page,keep_source,イトキンポウゲ,193,385,2026-07-12,original_pdf_visual_review,原PDF p193（冊子p385）の種見出し「イトキンポウゲ Ranunculus reptans」を目視確認。現行の和名を支持する。
wildplants-taxonomy-followup-0073,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ウリュウキンポウゲ,plant_name_not_supported_by_ocr_page,ウリュウキンポウゲ,Plant name or known OCR-correction variant should appear on the cited page,keep_source,ウリュウキンポウゲ,194,386,2026-07-12,original_pdf_visual_review,原PDF p194（冊子p386）の種見出し「ウリュウキンポウゲ Ranunculus uryuensis」を目視確認。現行の和名を支持する。
wildplants-taxonomy-followup-0074,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,キタダケキンポウゲ,plant_name_not_supported_by_ocr_page,キタダケキンポウゲ,Plant name or known OCR-correction variant should appear on the cited page,keep_source,キタダケキンポウゲ,194,386,2026-07-12,original_pdf_visual_review,原PDF p194（冊子p386）の種見出し「キタダケキンポウゲ Ranunculus kitadakeanus」を目視確認。現行の和名を支持する。
wildplants-taxonomy-followup-0075,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,クモマキンポウゲ,plant_name_not_supported_by_ocr_page,クモマキンポウゲ,Plant name or known OCR-correction variant should appear on the cited page,keep_source,クモマキンポウゲ,194,386,2026-07-12,original_pdf_visual_review,原PDF p194（冊子p386）の種見出し「クモマキンポウゲ Ranunculus pygmaeus」を目視確認。現行の和名を支持する。
