audit_version,reviewed_on,reference,account_no,insect_id,japanese_name,source_scientific_name,current_scientific_name,mapping_status,pdf_page_start,printed_page_start,source_host_scope,source_host_text,host_count_before,host_count_after_planned,current_host_names_before,host_audit_status,source_ecology_text,current_notes_before,note_audit_status,visual_review_status,source_pdf_sha256
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,166,species-2305,アオダモヒメハマキ,Rhopobota sp. 2,"Rhopobota sp. 2 of Nasu, 2013",japanese_exact,66,65,domestic_hosts_recorded,アオダモ Fraxinus lanuginosa f. serrata，ハシドイ Syringa reticulata (モクセイ科)．,2,2,アオダモ[野外（国内）] / ハシドイ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜8 月．幼虫はアオダモなどの葉を綴る．,出現時期:6-8月 / 生態情報:幼虫はアオダモなどの葉を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,167,species-2306,ミヤマイボタヒメハマキ,Rhopobota sp. 3,"Rhopobota sp. 3 of Nasu, 2013",japanese_exact,66,65,domestic_hosts_recorded,ミヤマイボタ Ligustrum tschonoskii (モクセイ科)．,1,1,ミヤマイボタ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜8 月．幼虫はミヤマイボタの葉を綴る．,出現時期:6-8月 / 生態情報:幼虫はミヤマイボタの葉を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,168,species-2308,マダラカマヒメハマキ,"Rhopobota falcata Nasu, 1999","Rhopobota falcata Nasu, 1999",japanese_exact,66,65,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 6〜10 月．,出現時期:6-10月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,169,species-2309,ウドヒメハマキ,"Rhopobota araliphaga Nasu, 2021","Rhopobota araliphaga Nasu, 2021",japanese_exact,67,66,domestic_hosts_recorded,ウド Aralia cordata (ウコギ科)．,1,1,ウド[野外（国内）],verified_complete_no_change,成虫発生時期は 7〜8 月．幼虫は小花や葉をつづる．,出現時期:7-8月 / 生態情報:幼虫は小花や葉をつづる,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,170,species-2313,フタテンハイイロヒメハマキ,"Rhopobota bipunctata Nasu, 2021","Rhopobota bipunctata Nasu, 2021",japanese_exact,67,66,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 6 月．,出現時期:6月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,171,species-2311,シロオビカマヒメハマキ,"Rhopobota symbolias (Meyrick, 1912)","Rhopobota symbolias (Meyrick, 1912)",japanese_exact,67,66,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 5〜6 月と 9 月．,"出現時期:5-6月,9月",verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,172,species-2310,ハリギリミドリヒメハマキ,"Rhopobota grypodes (Meyrick, 1912)","Rhopobota grypodes (Meyrick, 1912)",japanese_exact,68,67,domestic_hosts_recorded,リュウキュウハリギリ Kalopanax septemlobus var. lutchuensis (ウコギ科)．,1,1,リュウキュウハリギリ[野外（国内）],verified_complete_no_change,成虫発生時期は 6，9，12 月．幼虫はリュウキュウハリギリの葉裏の葉脈沿いに絹糸で造られ た巣中に潜み，葉の表面を摂食する．幼生期については，駒井ら (2011) に詳しい．,出現時期:6，9，12月 / 生態情報:幼虫はリュウキュウハリギリの葉裏の葉脈沿いに絹糸で造られた巣中に潜み，葉の表面を摂食する．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,173,species-2128,アトウスバヒメハマキ,"Fibuloides corinthia (Meyrick, 1912)","Fibuloides corinthia (Meyrick, 1912)",japanese_exact,68,67,domestic_hosts_recorded,スダジイ Castanopsis sieboldii (ブナ科)，レイシ Litchi chinensis (ムクロジ科)，イジュ Schima wallichii subsp. noronhae (ツバキ科)．,3,3,スダジイ[野外（国内）] / レイシ[野外（国内）] / イジュ[野外（国内）],verified_complete_no_change,沖縄ではおそらく年数化すると思われる．幼虫はさまざまな広葉樹の新芽や新葉を綴る．幼 生期については，駒井ら (2011) に詳しい．,生態情報:沖縄ではおそらく年数化すると思われる．幼虫はさまざまな広葉樹の新芽や新葉を綴る．幼生期については，駒井ら(2011)に詳しい,remove_inference_retain_objective_content,original_pdf_image_confirmed_300dpi_page_68,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,174,species-2126,モッコクヒメハマキ,"Fibuloides ancyrota (Meyrick, 1907), comb. nov.","Fibuloides ancyrota (Meyrick, 1907)",japanese_exact,68,67,domestic_hosts_recorded,モッコク Ternstroemia gymnanthera (モッコク科)．,1,1,モッコク[野外（国内）],verified_complete_no_change,成虫発生時期は 4〜9 月．近畿地方では年 3〜4 化する．幼虫はモッコクの新芽や新葉を綴っ たり，合わせたりする．加害を受けた葉は褐変し，後に黒く枯れ，庭木であるモッコクの美観を大い に損ねる．幼生期については，駒井ら (2011) に詳しい．,出現時期:4-9月 / 生態情報:近畿地方では年3 ～4 化する．幼虫はモッコクの新芽や新葉を綴ったり，合わせたりする．加害を受けた葉は褐変し，後に黒く枯れ，庭木であるモッコクの美観を大いに損ねる．幼生期については，駒井ら(2011)に詳しい,normalize_ocr_layout_gap_and_remove_subjective_prose,original_pdf_image_confirmed_300dpi_page_68,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,175,species-2130,モトゲヒメハマキ,"Fibuloides japonica (Kawabe, 1978)","Fibuloides japonica (Kawabe, 1978)",japanese_exact,69,68,domestic_hosts_recorded,ヌルデ Rhus javanica var. chinensis (ウルシ科)．,1,1,ヌルデ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜10 月．幼虫はヌルデの新梢に潜る．秋にはヌルデシロアブラムシ Schlechtendalia chinensis の虫こぶ内を摂食している幼虫が発見されている (吉安，1986)．幼生期につい ては，駒井ら (2011) に詳しい．,出現時期:6-10月 / 生態情報:幼虫はヌルデの新梢に潜る．秋にはヌルデシロアブラムシ Schlechtendalia chinensis の虫こぶ内を摂食している幼虫が発見されている(吉安，1986)．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,176,species-2129,クリミドリシンクイガ,"Fibuloides aestuosa (Meyrick, 1912)","Fibuloides aestuosa (Meyrick, 1912)",japanese_exact,69,68,domestic_hosts_recorded,クリ Castanea crenata (ブナ科)．,1,1,クリ[野外（国内）],verified_complete_no_change,成虫発生時期は 7〜8 月．幼虫ははじめクリの毬果の刺を綴って食害し，後に実に潜る．,出現時期:7-8月 / 生態情報:幼虫ははじめクリの毬果の刺を綴って食害し，後に実に潜る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,177,species-2131,コモトグロヒメハマキ,"Fibuloides cyanopis (Meyrick, 1912)","Fibuloides cyanopis (Meyrick, 1912)",japanese_exact,69,68,source_unknown,未知．,0,0,,verified_source_unknown,我が国では，屋久島で成虫が 10 月に採集されただけである．,生態情報:我が国では，屋久島で成虫が10 月に採集されただけである,normalize_ocr_layout_gap,original_pdf_image_confirmed_300dpi_page_69,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,178,species-2124,マダラスキバヒメハマキ,"Fibuloides algosa (Meyrick, 1912), comb. nov.","Fibuloides algosa (Meyrick, 1912)",japanese_exact,70,69,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 3〜4 月，10 月．成虫越冬の可能性がある (川辺，1982)．,出現時期:3-4月，10月 / 生態情報:成虫越冬の可能性がある(川辺，1982),remove_pure_inference_note,original_pdf_image_confirmed_300dpi_page_70,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,179,species-2127,ナカオビクロヒメハマキ,Fibuloides sp.,Fibuloides sp.,japanese_exact,70,69,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 5〜7 月．ハシバミ Corylus heterophylla (カバノキ科) の密生地点で採れてい る (奥，2003)．,出現時期:5-7月 / 生態情報:ハシバミCorylus heterophylla (カバノキ科)の密生地点で採れている(奥，2003),verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,180,species-2113,サザナミキヒメハマキ,"Rhopalovalva lascivana (Christoph, 1882)","Rhopalovalva lascivana (Christoph, 1882)",japanese_exact,71,70,domestic_hosts_recorded,コナラ Quercus serrata，ミズナラ Q. crispula，クリ Castanea crenata (ブナ科)．,3,3,コナラ[野外（国内）] / ミズナラ[野外（国内）] / クリ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜7 月．幼虫は葉を二つ折りにして内面を摂食する (奥，2003)．,出現時期:5-7月 / 生態情報:幼虫は葉を二つ折りにして内面を摂食する(奥，2003),verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,181,species-2114,ギンヅマヒメハマキ,"Rhopalovalva exartemana (Kennel, 1901)","Rhopalovalva exartemana (Kennel, 1901)",japanese_exact,71,70,domestic_hosts_recorded,イタヤカエデ Acer pictum (ムクロジ科)．,1,1,イタヤカエデ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜7 月．,出現時期:5-7月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,182,species-2115,モトグロギンヅマヒメハマキ,"Rhopalovalva chidorinoki Nasu, 2021","Rhopalovalva chidorinoki Nasu, 2021",japanese_exact,71,70,domestic_hosts_recorded,チドリノキ Acer carpinifolium (ムクロジ科)．,1,1,チドリノキ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜9 月．幼虫は葉の縁を折り返すか，2 枚の葉を合わせる．,出現時期:5-9月 / 生態情報:幼虫は葉の縁を折り返すか，2 枚の葉を合わせる,normalize_ocr_layout_gap,original_pdf_image_confirmed_300dpi_page_71,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,183,species-2116,ブナヒメハマキ,"Rhopalovalva amabilis Oku, 1974","Rhopalovalva amabilis Oku, 1974",japanese_exact,72,71,domestic_hosts_recorded,ブナ Fagus crenata (ブナ科)．,1,1,ブナ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜7 月．秋にブナの葉を乱雑に綴る幼虫が発見されている (奥，2003)．,出現時期:6-7月 / 生態情報:秋にブナの葉を乱雑に綴る幼虫が発見されている(奥，2003),verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,184,species-2119,トガリバシロヒメハマキ,"Rhopalovalva catharotorna (Meyrick, 1935), comb. rev.","Rhopalovalva catharotorna (Meyrick, 1935)",japanese_exact,72,71,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 5 月と 7〜8 月．,"出現時期:5月,7-8月",verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,185,species-2118,モリウチヒメハマキ,"Rhopalovalva moriutii Oku, 2005","Rhopalovalva moriutii Oku, 2005",japanese_exact,72,71,domestic_hosts_recorded,カジカエデ Acer diabolicum (ムクロジ科)．,1,1,カジカエデ[野外（国内）],verified_complete_no_change,成虫発生時期は 5 月と 10 月．幼虫は寄主の葉を綴る．,"出現時期:5月,10月 / 生態情報:幼虫は寄主の葉を綴る",verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,186,species-2117,キカギヒメハマキ,"Rhopalovalva pulchra (Butler, 1879)","Rhopalovalva pulchra (Butler, 1879)",japanese_exact,72,71,domestic_hosts_recorded,コナラ Quercus serrata などのナラ類 (ブナ科)．,1,1,コナラ[野外（国内）],verified_complete_no_change,成虫発生時期は 4〜9 月．幼虫は寄主の葉を綴る．,出現時期:4-9月 / 生態情報:幼虫は寄主の葉を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,187,species-2120,グミハイジロヒメハマキ,"Acroclita elaeagnivora Oku, 1979","Acroclita elaeagnivora Oku, 1979",japanese_exact,73,72,domestic_hosts_recorded,アキグミ Elaeagnus umbellata (グミ科)．,1,1,アキグミ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜7 月．幼虫は新芽を綴る．,出現時期:6-7月 / 生態情報:幼虫は新芽を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,188,species-2121,グミシロテンヒメハマキ,"Acroclita gumicola Oku, 1979","Acroclita gumicola Oku, 1979",japanese_exact,73,72,domestic_hosts_recorded,アキグミ Elaeagnus umbellata var. umbellata (グミ科)．,1,1,アキグミ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜7 月．幼虫は新芽を綴る．,出現時期:6-7月 / 生態情報:幼虫は新芽を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,189,species-2321,ハマゴウヒメシンクイ,"Noduliferola abstrusa Kuznetzov, 1973","Noduliferola abstrusa Kuznetzov, 1973",japanese_exact,73,72,domestic_hosts_recorded,ハマゴウ Vitex rotundifolia (シソ科)．,1,1,ハマゴウ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜10 月．年 2〜3 化すると思われる．幼虫はハマゴウの当年枝に潜り，幼虫 越冬．幼生期については，駒井ら (2011) に詳しい．,出現時期:5-10月 / 生態情報:年2 ～3 化すると思われる．幼虫はハマゴウの当年枝に潜り，幼虫越冬．幼生期については，駒井ら(2011)に詳しい,normalize_ocr_layout_gap_and_remove_speculation,original_pdf_image_confirmed_300dpi_page_73,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,190,species-2317,フクギモグリヒメハマキ,"Heleanna fukugi Nasu, 1999","Heleanna fukugi Nasu, 1999",japanese_exact,74,73,domestic_hosts_recorded,フクギ Garcinia subelliptica (フクギ科)．,1,1,フクギ[野外（国内）],verified_complete_no_change,成虫は周年発生し， 多化性と考えられる．幼虫はフクギの新芽や葉を綴ったり， 潜ったりする． 幼生期については，駒井ら (2011) に詳しい．,生態情報:成虫は周年発生し，多化性と考えられる．幼虫はフクギの新芽や葉を綴ったり，潜ったりする．幼生期については，駒井ら(2011)に詳しい,remove_inference_retain_objective_content,original_pdf_image_confirmed_300dpi_page_74,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,191,species-2318,ショウベンノキヒメハマキ,"Heleanna turpinivora Nasu & Byun, 2007","Heleanna turpinivora Nasu & Byun, 2007",japanese_exact,74,73,domestic_hosts_recorded,ショウベンノキ Turpinia formosana (ミツバウツギ科)．,1,1,ショウベンノキ[野外（国内）],verified_complete_no_change,成虫発生時期は 4〜5 月．幼虫はショウベンノキの花柄に潜ったり， 葉の縁を折りたたんだり， 花蕾を綴ったりする．幼生期については，駒井ら (2011) に詳しい．,出現時期:4-5月 / 生態情報:幼虫はショウベンノキの花柄に潜ったり，葉の縁を折りたたんだり，花蕾を綴ったりする．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,192,species-2319,ウスズミクロモンヒメハマキ,"Heleanna tokyoensis Nasu, 2007","Heleanna tokyoensis Nasu, 2007",japanese_exact,74,73,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 4〜8 月．,出現時期:4-8月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,193,species-2122,クマノミズキヒメハマキ,"Xenosocia komaii Nasu, 2021","Xenosocia komaii Nasu, 2021",japanese_exact,75,74,domestic_hosts_recorded,クマノミズキ Cornus macrophylla (ミズキ科)．,1,1,クマノミズキ[野外（国内）],verified_complete_no_change,成虫発生時期は 4〜8 月．幼虫はクマノミズキの小花をボール状に綴ったり，葉を縁から葉巻 状に巻いたりする．幼生期の形態は駒井ら (2011) に詳しい．,出現時期:4-8月 / 生態情報:幼虫はクマノミズキの小花をボール状に綴ったり，葉を縁から葉巻状に巻いたりする．幼生期の形態は駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,194,species-2132,カラマツヒメハマキ,"Spilonota eremitana Moriuti, 1972","Spilonota eremitana Moriuti, 1972",japanese_exact,75,74,domestic_hosts_recorded,カラマツ Larix kaempferi (マツ科)．,1,1,カラマツ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜10 月．年 2 化．幼虫ははじめカラマツ針葉に潜り， 後に葉を束ねて食害し， 若齢幼虫で越冬．幼生期については，駒井ら (2011) に詳しい．,出現時期:6-10月 / 生態情報:年2 化．幼虫ははじめカラマツ針葉に潜り，後に葉を束ねて食害し，若齢幼虫で越冬．幼生期については，駒井ら(2011)に詳しい,normalize_ocr_layout_gap,original_pdf_image_confirmed_300dpi_page_75,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,195,species-2133,リンゴシロヒメハマキ,"Spilonota ocellana ([Denis & Schiffermüller], 1775)","Spilonota ocellana (Denis & Schiffermüller, 1775)",japanese_exact,76,75,domestic_hosts_recorded,ズミ Malus toringo，セイヨウリンゴ M. domestica，ナナカマド Sorbus commixta，カスミザ クラ Cerasus leveilleana，モモ Prunus persica など (バラ科)．,5,5,ズミ[野外（国内）] / セイヨウリンゴ[野外（国内）] / ナナカマド[野外（国内）] / カスミザクラ[野外（国内）] / モモ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜9 月．幼虫はリンゴ，ナシなどの新芽に潜ったり，新葉を綴ったり，果実 面を食害する．幼虫越冬．かつては，バラ科果樹の重要害虫であったが，現在では発生は少ない (奥， 2003)．,出現時期:6-9月 / 生態情報:幼虫はリンゴ，ナシなどの新芽に潜ったり，新葉を綴ったり，果実面を食害する．幼虫越冬．かつては，バラ科果樹の重要害虫であったが，現在では発生は少ない(奥，2003),verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,196,species-2134,カンバシロヒメハマキ,Spilonota sp. 1,"Spilonota sp. 1 of Nasu, 2013",japanese_exact,76,75,domestic_hosts_recorded,シラカンバ Betula platyphylla var. japonica (カバノキ科)．,1,1,シラカンバ[野外（国内）],verified_complete_no_change,成虫発生時期は 7〜8 月．幼虫はシラカンバの葉を食害する．,出現時期:7-8月 / 生態情報:幼虫はシラカンバの葉を食害する,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,197,species-2135,ナツハゼシロヒメハマキ,Spilonota sp. 2,"Spilonota sp. 2 of Nasu, 2013",japanese_exact,76,75,domestic_hosts_recorded,ナツハゼ Vaccinium oldhamii (ツツジ科)．,1,1,ナツハゼ[野外（国内）],verified_complete_no_change,成虫発生時期は 7〜8 月．幼虫はナツハゼの葉を摂食する．,出現時期:7-8月 / 生態情報:幼虫はナツハゼの葉を摂食する,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,198,species-2136,リンゴハイイロヒメハマキ,"Spilonota lechriaspis Meyrick, 1932","Spilonota lechriaspis Meyrick, 1932",japanese_exact,76,75,domestic_hosts_recorded,セイヨウリンゴ Malus domestica，ユスラウメ Prunus tomentosa，ビワ Eriobotrya japonica， タチバナモドキ Pyracantha angustifolia など (バラ科)．,4,4,セイヨウリンゴ[野外（国内）] / ユスラウメ[野外（国内）] / ビワ[野外（国内）] / タチバナモドキ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜9 月．幼虫は寄主の新梢の葉を巻く．,出現時期:6-9月 / 生態情報:幼虫は寄主の新梢の葉を巻く,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,199,species-2137,ニセシロヒメシンクイ,"Spilonota albicana (Motschulsky, 1866)","Spilonota albicana (Motschulsky, 1866)",japanese_exact,77,76,domestic_hosts_recorded,カスミザクラ Cerasus leveilleana，ミヤマザクラ C. maximowiczii，イヌザクラ Padus buergeriana (バラ科)，ネジキ Lyonia ovalifolia var. elliptica (ツツジ科)．,4,4,カスミザクラ[野外（国内）] / ミヤマザクラ[野外（国内）] / イヌザクラ[野外（国内）] / ネジキ[野外（国内）],verified_complete_no_change,成虫発生時期は 7〜9 月．幼虫はサクラ類あるいはネジキの葉を綴る．,出現時期:7-9月 / 生態情報:幼虫はサクラ類あるいはネジキの葉を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,200,species-2138,シロヒメシンクイ,Spilonota sp. 3,"Spilonota sp. 3 of Nasu, 2013",japanese_exact,77,76,domestic_hosts_recorded,トキワサンザシ (ピラカンサ)Pyracantha coccinea，ナナカマド Sorbus commixta，ウラジ ロノキ Aria japonica，セイヨウリンゴ Malus domestica (バラ科)．,4,4,トキワサンザシ[野外（国内）] / ナナカマド[野外（国内）] / ウラジロノキ[野外（国内）] / セイヨウリンゴ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜8 月．幼虫は寄主の葉や果実を綴る．幼虫越冬．幼生期については，駒井 ら (2011) に詳細に記載・図示されている．,出現時期:5-8月 / 生態情報:幼虫は寄主の葉や果実を綴る．幼虫越冬．幼生期については，駒井ら(2011)に詳細に記載・図示されている,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,201,species-2139,ハシバミシロヒメハマキ,"Spilonota prognathana (Snellen, 1883)","Spilonota prognathana (Snellen, 1883)",japanese_exact,77,76,domestic_hosts_recorded,ツノハシバミ Corylus sieboldiana var. sieboldiana，ハシバミ Co. heterophylla，アカシデ Carpinus laxiflora，サワシバ Ca. cordata，アサダ Ostrya japonica (カバノキ科)．,5,5,ツノハシバミ[野外（国内）] / ハシバミ[野外（国内）] / アカシデ[野外（国内）] / サワシバ[野外（国内）] / アサダ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜8 月．幼虫はカバノキ科植物の新葉を綴る．,出現時期:5-8月 / 生態情報:幼虫はカバノキ科植物の新葉を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,202,species-2140,ズグロシロヒメシンクイ,Spilonota sp. 4,"Spilonota sp. 4 of Nasu, 2013",japanese_exact,78,77,domestic_hosts_recorded,カナメモチ Photinia glabra (バラ科)．,1,1,カナメモチ[野外（国内）],verified_complete_no_change,成虫発生時期は 6〜7 月．幼虫はカナメモチの新葉を綴る．,出現時期:6-7月 / 生態情報:幼虫はカナメモチの新葉を綴る,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,203,species-2141,イスノキヒメハマキ,"Spilonota distyliana Moriuti, 1958","Spilonota distyliana Moriuti, 1958",japanese_exact,78,77,domestic_hosts_recorded,イスノキ Distylium racemosum (マンサク科)．,1,1,イスノキ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜10 月．幼虫はイスノキの葉を綴る．年 1 化．幼虫越冬．幼生期については， 駒井ら (2011) に詳しい．,出現時期:5-10月 / 生態情報:幼虫はイスノキの葉を綴る．年1 化．幼虫越冬．幼生期については，駒井ら(2011)に詳しい,normalize_ocr_layout_gap,original_pdf_image_confirmed_300dpi_page_78,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,204,species-2142,アマイロクロモンヒメハマキ,"Spilonota amamiana Nasu, 2012","Spilonota amamiana Nasu, 2012",japanese_exact,78,77,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 4〜5 月．,出現時期:4-5月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
